data__id,data__text,data__lang,data__created_at,author__username,data__author_id,data__conversation_id,data__public_metrics__retweet_count,data__public_metrics__reply_count,data__public_metrics__like_count,data__public_metrics__quote_count,data__reply_settings,data__possibly_sensitive,data__source,data__geo__place_id,data__referenced_tweets__type,data__referenced_tweets__id,data__in_reply_to_user_id,data__entities__hashtags__start,data__entities__hashtags__end,data__entities__hashtags__tag,data__entities__mentions__start,data__entities__mentions__end,data__entities__mentions__username,data__entities__mentions__username,data__entities__mentions__id,data__entities__urls__start,data__entities__urls__end,data__entities__urls__url,data__entities__urls__expanded_url,data__entities__urls__display_url,data__entities__urls__status,data__entities__urls__unwound_url,data__context_annotations__|,data__context_annotations__|__id,data__context_annotations__|__name,data__context_annotations__|__description,data__attachments__media_keys__001,data__attachments__media_keys__002,data__attachments__media_keys__003,data__attachments__media_keys__004,meta__newest_id,meta__oldest_id,meta__result_count
1189232372677525505,"RT @PSVienne: \""Je ne suis pas favorable à un haut-commissaire à l'immigration. Il faut une politique globale et pas une approche qui conduise à la stigmatisation\"" @faureolivier \n  #DirectAN https://t.co/EJIYZJoIeg",fr,2019-10-29T17:27:47.000Z,@partisocialiste,19900973,1189232372677525505,14,0,0,0,everyone,False,,,retweeted,1189205081893277697,,,,,3,12,PSVienne,PSVienne,1207397977,,,,,,,,,,,,,,,,,,
1189117847886278658,RT @VDuchaussoy: #Macrozy ! #Immigration #Identité #Droitedure https://t.co/j2ko4XhOGZ,qht,2019-10-29T09:52:42.000Z,@partisocialiste,19900973,1189117847886278658,3,0,0,0,everyone,False,,,retweeted,1189079983832125440,,17,25,Macrozy,3,15,VDuchaussoy,VDuchaussoy,571694310,63,86,https://t.co/j2ko4XhOGZ,https://twitter.com/ITrippenbach/status/1189077682996334592,twitter.com/ITrippenbach/s…,,,domain,47,Brand,Brands and Companies,,,,,,,
,,,,,,,,,,,,,,,,,,28,40,Immigration,,,,,,,,,,,,,entity,1113071526650163201,l'Opinion,,,,,,,,
,,,,,,,,,,,,,,,,,,41,50,Identité,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,51,62,Droitedure,,,,,,,,,,,,,,,,,,,,,,,
1184812139560747009,"RT @LCP: Offensive turque en #Syrie : #Erdogan, \""parce qu'il menace de déverser les migrants sur le continent européen, tout le monde se tait et préfère fermer les yeux alors que les #kurdes ont été nos meilleurs alliés contre #Daech\"", constate @FaureOlivier. #PolÀTable https://t.co/eNsOVHRszL",fr,2019-10-17T12:43:21.000Z,@partisocialiste,19900973,1184812139560747009,31,0,0,0,everyone,False,,,retweeted,1184811295582949376,,29,35,Syrie,3,7,LCP,LCP,85362553,,,,,,,,domain,29,Events [Entity Service],Real world events. ,,,,,,,
,,,,,,,,,,,,,,,,,,38,46,Erdogan,,,,,,,,,,,,,entity,915329693569630208,French #QAG,French #QAG,,,,,,,
1183982550265536513,"RT @faureolivier: Les élus #LREM venus de la gauche ont dû avaler l’ISF, la flat tax, les ordonnances Penicaud, la loi asile immigration, l’annonce des quotas, la baisse des crédits de l’ass chômage, les positions de Blanquer &amp; Le Maire sur le foulard etc. #estomacSolide... https://t.co/8VaSWcX8EJ",fr,2019-10-15T05:46:51.000Z,@partisocialiste,19900973,1183982550265536513,200,0,0,0,everyone,False,,,retweeted,1183899768348647426,,27,32,LREM,3,16,faureolivier,faureolivier,213754264,,,,,,,,,,,,,,,,,,
1182012241996066816,"RT @faureolivier: Des tentes à perte de vue, des conditions indignes. J'étais porte d'Aubervilliers avec @Franceterdasile  @francefraternit qui viennent en aide aux migrants que le froid et l'insalubrité n'ont pas fini d'éprouver. L’hiver vient. Il est urgent que l’Etat prenne ses responsabilités https://t.co/DIEH4mGezc",fr,2019-10-09T19:17:33.000Z,@partisocialiste,19900973,1182012241996066816,233,0,0,0,everyone,False,,,retweeted,1181992179633397762,,,,,3,16,faureolivier,faureolivier,213754264,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,105,121,Franceterdasile,Franceterdasile,2192486359,,,,,,,,entity,1160862835439632384,Mohmmad Assagheer (محمد الصغير),previous Minister of Awqaf ,,,,,,,
